-1.879480411828815881e-02,-5.091688497031070931e-02,5.557122342145914828e-02,-7.351953194085616983e-02,-4.009614379278085561e-02,1.553837280711832872e-02
5.473698252887712438e-03,-1.714032557723690203e-02,3.157739399058667046e-02,6.570585419361026254e-03,3.809024617782976602e-02,6.170876557106226221e-03
-2.388991180160835240e-02,-8.515442227617629409e-03,1.010298722868556605e-02,2.099177950976494067e-02,-3.099021383662183167e-03,-4.226725575144767849e-02
-8.752979012369922762e-02,5.385801005117747328e-03,1.990796155267364823e-02,5.712766720680260459e-03,3.268417394105335196e-03,-2.940840169374592597e-02
-3.739949265997526834e-02,-5.710228454065106179e-02,3.827412537068360793e-03,1.640110862701274486e-02,-7.015106337135759706e-02,1.409382637520353171e-02
-6.903221031247782323e-03,-7.339268765700231005e-03,-3.989291895990026982e-02,1.684737321051473988e-02,-4.843888670043255962e-02,-5.369332586659131268e-02
4.362652930423750741e-02,-8.467064328923457756e-03,-3.317961609850605953e-02,-6.719562038273346749e-02,1.405866568255803063e-04,2.160388207262237126e-02
6.403915662857137536e-02,-4.114801664625806349e-02,-4.839270461782552157e-02,-3.829214356132411984e-02,-1.720754675973516085e-02,5.248206629080629654e-02
-3.362172495075764489e-02,4.497224663807753570e-02,5.059662200950627853e-02,-2.381667336648458227e-02,-1.129088112587383133e-02,2.588372693385190826e-02
-7.026282592380681848e-03,1.308417541248571656e-03,5.243812642538873969e-02,6.030753055517774214e-02,-2.045158788222049134e-02,-1.252868215306614241e-02
-5.847584650305092530e-02,-1.438878693778631798e-02,5.731225968649420605e-03,-6.951718381600810459e-02,-1.903261393210044922e-02,-1.745939958001038045e-02
-1.754372488620260101e-02,-8.458586072024395705e-03,3.400321795573237743e-02,1.322311720995571482e-01,2.917950059211327218e-02,-1.320997421046819081e-02
-2.132556704106121914e-01,2.529841743319537900e-02,1.355731977344211935e-02,-6.738491682014689788e-02,1.250645319757749327e-02,-7.383897169863556931e-02
-6.711885730079822365e-02,-2.800347945487416043e-02,4.284275846901544268e-03,-1.439958549345933536e-01,-3.098495802886827577e-02,-1.351644620726677980e-02
-6.492428593544838367e-02,1.189829821826724095e-02,-1.534660912074157883e-02,-6.976932664697195474e-02,8.537893207772571675e-04,-2.821388393863400595e-02
9.969368344118140213e-02,-4.460772254709957640e-02,6.183320269999077745e-02,4.887070685060657810e-02,3.392143644346306414e-02,-5.580881139898760321e-03
1.170737949867373395e-01,-1.671419350076683297e-02,4.612450059369637562e-02,1.420011468301075053e-01,-6.455624316781444043e-03,3.118228869481275839e-02
-1.301922950383892497e-01,9.096639439480299488e-03,6.814540606715699389e-03,-4.721666178847173934e-02,-3.334678240453253870e-03,-4.190028152369811715e-02
-2.252174391371901951e-01,1.237904191499985228e-02,1.363760462813317330e-02,-3.421449590527304158e-02,1.704572898425094074e-02,-4.862298968135637944e-02
1.568028503455174416e-01,-6.659746055618824892e-03,-4.895005813885456442e-02,3.554912929551266171e-02,3.079764916571258587e-02,8.981565583771426720e-02
-1.861196335625271980e-01,1.282508376755929838e-02,4.170329133855160686e-02,3.856644807827417504e-02,2.507257407751763492e-03,-6.889942081079628022e-02
-5.741044895315311480e-02,1.837941132828836092e-03,3.332558529108489709e-02,4.718162538337279666e-02,-1.519918168139030570e-03,-2.422405063467203065e-02
-1.924912568182870348e-02,7.406832051958204578e-03,-7.945150840960582203e-03,3.532875600176785865e-03,5.394696052025195823e-03,2.008089693335710253e-03
-1.706851382628319161e-02,2.178487728858773467e-02,2.517084948648723453e-02,-1.300243174373232231e-02,-4.460613764231511486e-02,-9.337568608619688584e-03
-2.733647699499731631e-01,2.369969609491771531e-02,4.210533092661612048e-02,-1.443226982888461477e-02,8.956544605780002860e-03,-9.617200147845625380e-02
-5.124750258990646429e-02,1.360906411762468661e-02,5.558056618508076807e-02,8.992503876309494715e-02,-4.267639777557266124e-03,-2.592300067376057671e-02
2.569176240960001790e-03,-1.882706406242287342e-02,8.000152402002380647e-02,1.768275125412916982e-01,-1.349077405022113679e-02,1.467754605119706013e-03
3.262125113990802308e-03,1.581332424544598311e-02,2.208297552744099834e-02,4.301057158584160184e-02,-9.882351146019477048e-03,-8.017617580676176733e-03
3.725936633217386690e-02,3.430102708209040174e-02,-2.253212317294779610e-02,2.931820469222137793e-02,-1.793745855440085843e-02,-7.446924151763717643e-03
-7.100565410616034578e-02,6.711889311787162457e-03,4.181398954865614415e-02,9.308882803609359879e-02,-5.856958106133473320e-03,-1.975485922979137651e-02
1.232537312973421006e-01,-2.357673151024292785e-02,-4.317094547996635535e-03,4.805073760135954164e-02,6.934258842267347015e-04,4.975311625045317904e-02
-2.306350896139479356e-01,1.707576092154030126e-02,2.033525038854735664e-02,-1.632480174330634627e-04,-6.510390862530644578e-03,-1.019761328498407643e-01
-5.377153665875332444e-02,-4.540017062602152292e-02,5.034447387292721038e-02,-3.287084388566621773e-02,-1.095787707793957101e-02,2.280417035490463554e-02
-1.756176208594565913e-01,1.193144528402039287e-02,1.755996720462814700e-02,-3.147644155068959892e-02,6.403345548406936573e-03,-5.191265638242738983e-02
-7.208631451614695707e-02,2.713027261192844930e-03,5.942240795099047040e-02,1.254587472887588318e-01,-2.181199718088406648e-04,-3.048656324005994192e-02
2.118404975341237062e-02,-9.335165656876632384e-03,1.457497392418813376e-01,2.884799593571619747e-01,-1.893575108730408130e-02,-1.682841737780552127e-02
-1.056538875207810486e-02,2.260184192848873740e-03,3.269383351055867720e-02,8.727198855571424718e-02,-5.208136948574263771e-03,-7.083367083951077128e-03
2.851400970801479598e-03,-3.249397534529241405e-02,-4.935968276065338944e-02,3.823468077501689794e-02,-3.053291178082347818e-02,1.960884554156517787e-02
-4.121347534708732357e-02,1.880889063608850650e-02,-3.967296500935533349e-02,4.260709327015609754e-02,1.521606729097085310e-02,-3.860783017130868522e-02
-4.885410403065709034e-02,5.283580571919359488e-03,-8.063222036972152174e-02,-2.905675627374097458e-01,2.528579232030964737e-03,1.969041843703974674e-03
-4.308075641933150159e-04,6.364765388031597831e-03,2.991719936758490891e-02,-1.822532665935008844e-02,3.735959227982801195e-02,4.022252898427795126e-02
-9.672985874807889239e-02,-9.503444663379261026e-03,3.375308813714010536e-02,-2.631646318378596389e-02,5.927690081134305566e-02,-3.405025482224391387e-02
-1.055825579019775140e-01,6.096902554693922269e-03,3.061119411559687364e-02,3.741495016094872894e-02,5.023616556019137695e-03,-4.026013254856345563e-02
-5.904460825934429447e-02,5.711373497264287964e-04,4.626420925971295312e-03,-2.966673128361099060e-03,4.931908210642460110e-04,4.477306271792740348e-04
-2.517617925560672321e-02,-4.634996071908591142e-02,2.089698940228084528e-02,-2.523681037725959697e-02,2.023434949110615444e-02,1.928465222766566692e-02
-6.997357634735035248e-02,9.981363580638821786e-03,-2.202862222559933553e-02,-9.948544156393986093e-02,5.248589664646066168e-03,-1.410453252120588176e-02
-8.353904735592966591e-02,-1.405046099818929237e-03,3.777356937126523373e-02,1.109459238539774704e-02,-1.144649136138940933e-02,-2.464011628920370275e-02
-2.439315623240268793e-01,4.888687797513066070e-03,2.164921014156090742e-02,-2.595817602993923806e-02,-2.901626401782837501e-03,-7.266924247454885355e-02
-5.643879250121484198e-02,2.707283865476559429e-02,1.391713806360752800e-02,7.028318172413306267e-03,1.184265299800698126e-02,2.880098855840360073e-02
-1.795687987127998209e-01,-1.588368836706911119e-02,1.476662742822502095e-01,4.327958288560640465e-01,-3.911175580072869321e-03,-5.711673422493146468e-02
-5.844107787977807777e-02,2.521312866921208984e-02,-2.719050443558974212e-02,-1.370241507396498942e-02,-7.247340380321366099e-03,1.127173503662770582e-02
6.097344915921024122e-02,-1.203821493465769520e-02,5.506407875760954695e-02,1.804923026575457334e-01,-5.584187780927279444e-03,1.180519175898546262e-02
1.813652949264541597e-02,-4.739303973586132118e-03,9.854296375584221945e-03,-3.582166065853584908e-02,1.762384238966046776e-02,2.847701379630950339e-02
-5.521966797682833356e-02,1.933321075242358522e-02,-1.157493647139716704e-02,-4.261589073382894555e-02,1.639514049801954346e-03,-2.739444075413133631e-02
-1.756306057842166313e-02,-1.036746524204772840e-02,2.312876434027097416e-02,3.375698142756269199e-02,1.049519869087913934e-02,-1.124057997491088000e-02
9.701143707281822861e-05,-4.822203917231422492e-03,3.306963162490206970e-02,7.743823586234376000e-02,5.808295943355146380e-03,-1.022065874025635847e-02
1.762109981996382857e-01,1.269047932464585984e-02,-8.484378894857402820e-02,-5.040250376649542396e-02,5.389713643851291262e-04,6.809307022748234406e-02
-1.554387692808771940e-02,-5.544533874372605496e-03,2.173192198130975347e-02,4.569556054892375679e-02,3.924453914103389826e-03,-1.470237953057322057e-02
-8.866718110148744114e-02,1.641384438197619408e-02,7.903149985092436380e-03,-9.697736442779431379e-03,-2.927257187946855944e-03,-4.169415023119980163e-02
2.403937583969798231e-01,-2.104511848335699487e-02,-3.385539316504180413e-02,3.122881015005554359e-02,-2.282883569254886159e-03,8.046787257740457833e-02
1.268998584701113395e-02,-1.033642239890977116e-02,3.927824093484408308e-02,1.145932492229120581e-01,2.322027695664377611e-03,-7.814349439952735649e-04
-6.475574366836278802e-03,-1.483180563107710723e-02,2.784211041108340320e-02,3.218032225631500126e-02,-2.080025532640358138e-02,-2.485705918448872370e-02
7.914133128171785270e-02,-6.487164216692294094e-02,2.806309956375069997e-02,-4.146882366493985506e-02,-1.183025916827892647e-02,5.173208093118658590e-02
-9.163905165859288771e-02,6.408137285494278773e-03,6.478471623969764281e-02,1.282445921874453276e-01,4.214739129835922186e-04,-3.842842373346778279e-02
-1.220066747943734653e-01,5.419087094427022661e-02,1.339236751752756124e-02,8.973457120304485779e-02,6.580991499930370636e-02,-3.461618485621242945e-03
3.385037188756122306e-02,1.309030998835642758e-02,-2.651918598001979169e-02,6.239398375790060347e-02,-7.709317580019313387e-02,-9.830196208791932774e-03
-1.920300273529372548e-02,-6.147939137267847964e-03,-1.588545325000534358e-02,-3.774452245457797506e-02,-1.107451984297659620e-02,-1.228599581317116503e-02
-6.182358594210745489e-02,4.492273232206859396e-02,-3.122958945335931394e-02,3.253670079901354456e-02,2.210631210274681250e-04,-1.402081205982639049e-03
-7.300203292177485925e-02,6.375413469639010103e-04,-2.079102247212373869e-02,-8.011489519198279619e-02,-9.585964806414878220e-03,-2.718203333550073958e-02
-7.375162422603481760e-02,-7.379053921649057768e-02,1.830788341130469565e-02,-1.177859763434200707e-01,-1.169690379400391972e-02,3.133520291725856721e-02
-1.817776418858195854e-03,5.582361132048025603e-04,-2.179626880916124901e-02,-5.961395839662277790e-02,-7.066793730284841746e-04,2.750462654319075009e-03
-2.361823330428399793e-03,-2.807316658622897865e-02,4.143274397431843947e-02,-1.314491982108118885e-02,1.266070774119822107e-02,-4.580704537049404973e-02
-1.554396276610132133e-01,3.691527924997405063e-02,3.107318268851423301e-02,-3.045954766897471244e-02,1.335430910713046419e-02,-5.908069966666697204e-02
1.800284614921058846e-01,-2.669169776462324700e-02,-5.493807245370323916e-02,-1.465998073131281540e-02,-1.397871511831354566e-02,4.589025613531884373e-02
-4.069124376043974090e-02,2.104276861847272084e-02,-3.743657624377722676e-02,-8.122768473159149016e-02,-1.469218521859914743e-02,-5.785561122052979531e-03
-4.351212732188574489e-02,-2.148387607602954621e-02,-2.793147592225555739e-02,-6.617671083280356192e-02,1.861403409605290327e-02,3.021232470889168801e-04
4.058647192385915481e-02,-1.851374473405065571e-02,-3.065567006353144344e-02,-7.377971393526452926e-02,-8.876566003021427523e-03,-4.428343138297913435e-03
-7.529221668721595984e-02,-8.651726355654493911e-03,1.633736174540559652e-02,-4.178976381796251777e-02,4.052831947482127273e-02,-1.851527876980875106e-02
2.020128399653757512e-02,1.414554554035084288e-02,-7.363693772627764866e-03,4.576976750602125554e-02,-4.162013248358789608e-02,-3.610123795732570135e-04
2.544477366463705065e-02,-2.951174249494563882e-03,-3.351506146653243645e-02,1.916461430318054660e-02,-4.395914816099474182e-02,2.658006270509358226e-02
3.170308355610191448e-02,-7.020893355080917199e-03,2.399712658828426215e-02,4.924941660176948566e-02,1.827247701633575889e-04,-1.183680043158096863e-02
-3.096339844636681812e-02,1.170440931820393264e-02,1.192515627672880059e-02,1.692260804169928162e-02,3.704552854075382484e-02,3.997269872468103141e-02
-1.317803451380150093e-01,3.655666128950915694e-02,1.635540815886470448e-02,-7.775129803019193223e-03,-2.415732536175120918e-02,-5.196099189891499603e-02
-3.179616292101214436e-02,1.163576457756750407e-02,-1.613047463321198296e-03,3.489187772783187633e-03,-1.298386961720755274e-02,-1.113741799194039109e-02
3.847593981407558539e-02,1.830362358381709340e-02,-6.363788664154623742e-02,-1.377373716710302565e-01,-1.646972822902172465e-02,2.561225107233205955e-02
1.907540696413356496e-01,-1.904947351034213046e-02,-3.643241093197139430e-02,-2.833791339365285007e-03,-9.782999105209994051e-03,6.558502193305870698e-02
-9.867732920329569390e-02,1.829650174540706220e-02,3.303939352648983807e-02,4.197207573180960355e-02,1.076988189774748597e-02,-4.097552285080514195e-02
2.663335161943366017e-03,-1.144034283291242744e-02,3.101114043785510935e-02,-4.051573288519248056e-02,-1.046129863080913144e-02,1.988884486740042506e-02
3.108431924719359807e-02,-7.564137914192268185e-03,3.235079630219251517e-02,3.810287019541940424e-03,8.375720709904754466e-03,-2.709820762340184319e-02
5.285880347215762137e-02,-1.216559685419654584e-02,2.245900916659213445e-02,1.036855823816195121e-01,1.834040560143557555e-02,4.776662372060321016e-03
7.262680254006065317e-02,-5.850059242843748050e-03,-2.780699727419510062e-02,-8.120213826915847685e-03,1.645517556931625630e-02,5.484531317091862618e-02
-1.067513764679646898e-01,2.915481654201625833e-02,-2.232937145830204625e-02,-1.063570739157454759e-01,-2.018621868999574080e-03,-2.300124478778797776e-02
-7.513271937024308678e-02,-5.528737406528124246e-03,-1.531699340728705401e-02,-3.888170869314072631e-02,-1.195508730079170544e-02,-1.700511314538259711e-02
-1.078462257854980724e-03,-2.177043219271799102e-03,2.644356238332095863e-02,8.283263211808146453e-02,-1.850314496144699061e-02,2.262774760437339782e-03
-3.404077167163488404e-02,-1.869527627580726617e-02,-1.702322197562115141e-02,1.634592451238747399e-02,5.005678524199535379e-02,-8.585113684129643680e-03
6.340703532651942309e-02,-1.668716031061685465e-02,-3.533427890132399135e-02,1.274624084573257148e-02,-1.113726858527515698e-02,2.259723175966519074e-02
1.011925455540799296e-01,-4.930494864519919390e-02,-2.624336415229835441e-03,-6.931913174117947107e-02,-4.975394464294384533e-02,2.945866536377817618e-02
-1.781580139667283957e-02,2.033294766207516431e-03,3.946894515526621489e-02,9.973713165042991102e-02,4.235178619721845922e-03,-1.100608383286266409e-02
-1.222836562349848000e-01,3.453334906523633507e-02,6.772427734547172007e-02,3.040704418909498732e-02,1.196733559032038367e-02,-7.775182091359297831e-02
-9.570300712772282503e-03,2.391443661616378738e-02,3.909030822730612253e-02,1.357843993888470727e-02,5.470052970152575883e-02,-3.793304766511865905e-02
3.906400409853991867e-02,-2.464514732457339860e-02,-8.141603246930546401e-04,-4.154637400170473061e-02,3.073314001043683102e-02,1.303245501614620945e-02
-2.277462158770906242e-01,2.736392030000983633e-02,2.247531079780976451e-02,5.136319511612573441e-02,1.475757275067389983e-02,-6.525871846571446033e-02
2.231445588194868115e-02,-3.152948461759463167e-02,-3.757778700466425648e-02,-3.014761579667779925e-02,-5.409753281196277852e-02,3.821251393035063337e-02
1.313673590346523500e-02,1.240899999583508582e-03,-6.038183974773118912e-02,-4.575349894406402496e-02,2.454631179113209855e-02,5.437854837032846458e-03
-2.066462272296647196e-01,-5.672428878079268343e-03,3.086768456679804887e-02,-3.365546500909090410e-02,2.363254972702285867e-03,-4.833055930805188471e-02
4.297817818320348593e-02,9.756955717290065333e-03,1.942566941330487601e-02,3.759444242854331070e-02,1.325005086069988743e-02,6.179913911426351478e-03
1.773814247338412892e-02,6.594654137805450135e-04,-3.318156440491613207e-02,-9.003534025347302572e-02,-3.556315641914175457e-03,1.080826390608332797e-03
-9.105031692291666590e-02,1.575752201375417438e-02,1.915471966400831422e-02,-5.131387723051041190e-03,-4.213718019545750412e-03,-3.986170779303681300e-02
-1.981034219980519762e-01,3.137595999755378451e-02,-2.903855881439334347e-02,-1.194856741670236588e-01,-5.573153482718718041e-04,-1.166677859879199919e-01
-7.921172165474334170e-02,-3.955950712192342171e-03,6.013225297541487102e-02,1.631515686300480938e-01,-1.381539626154278631e-02,-2.836035838983775106e-02
-2.692016927656163891e-02,9.143438736973746178e-03,-1.859391126330142696e-02,-4.413039539801772576e-02,-3.183719966157105927e-03,-1.130803569109246724e-02
-1.593933841116253539e-02,1.799192401297212626e-02,-6.356875557724850356e-03,-2.969384287578816922e-02,5.990722532537199642e-03,4.175241785740672201e-02
6.365957193763116528e-02,3.976403872525695674e-03,-1.860186657617634090e-02,-2.378663660217130923e-02,2.128024229014757046e-02,4.515218820628459639e-02
-1.267078122542784069e-01,1.609181977980408615e-02,-2.307629132309770362e-02,-2.018595868717828201e-01,6.011082762730279166e-03,-3.267123766374269850e-02
-1.084233133450994285e-01,1.386849325062291865e-03,4.496955379470850105e-03,4.106151004798466037e-02,1.552649252318324090e-02,-6.046317732053509836e-02
-4.510140357943298595e-02,-2.746202086952643368e-02,1.658706047409019835e-02,-3.853947121664384745e-02,1.624247868310433121e-02,3.777705657333872789e-03
2.439296147331211292e-02,-5.252233603751867153e-02,-6.782318181584817696e-02,3.396493237402213768e-03,1.493479152787523939e-02,-3.287670112171994785e-02
-5.216399750169704863e-02,-9.194054919581398991e-03,4.811884645702003277e-02,4.678016294845752099e-02,2.006464785228601402e-02,-4.626745458607360584e-02
2.300750870089985148e-02,-2.491629539913481697e-02,-7.669752615253403946e-03,-4.229490358523073021e-03,-1.080578772821797970e-02,-4.530190520105615432e-02
1.509000881413706009e-02,-1.451918731360837996e-02,-1.100278854843809127e-02,-4.239068999191462905e-02,-3.399767643293827996e-02,-5.440972692304336250e-02
-2.885740033113545766e-01,1.760888278612409569e-02,2.394799926615992849e-02,-5.938281588134153299e-02,8.427552170056275965e-03,-9.064946273665858145e-02
2.374598809696738116e-02,-7.171422264461420858e-03,4.573811729093984341e-02,1.488311257313679747e-01,-3.612070859079680868e-03,-5.158628337497070935e-05
-7.165304838931603471e-02,-1.604055182673783456e-02,1.586119913901091680e-02,-1.517778759782702387e-02,-1.989265954025017796e-02,-1.349530510112677967e-02
7.611422001120169561e-03,2.049713466197199477e-02,-3.612636349688272408e-02,-3.849404962927117924e-02,2.851735874334302909e-02,3.258794632234076477e-02
1.422427364928718040e-02,-9.514705392916895238e-03,6.336436124028453631e-02,2.548060527982639600e-01,1.105417157391420891e-03,-2.915070702256078450e-03
-5.918021867422016552e-02,6.192906770416153374e-03,-1.085786944554913321e-02,-8.440120129257040749e-02,2.441939731434871180e-03,-1.296916091229303666e-02
9.485849600729328451e-03,2.763179261338029324e-02,4.204405564558483244e-02,-4.590472890908328663e-02,1.707524862169557470e-02,-3.113289678487759712e-02
-1.592438327345604143e-01,1.533033424524753857e-02,3.692628021821139223e-02,-4.851434836872135781e-03,-1.175011590946928135e-02,-8.137097204299756359e-02
7.999766667773583473e-02,5.824826409026364823e-03,2.387304367939648616e-03,2.483503016725381249e-02,3.551585611816009819e-02,4.970377008837583441e-04
-4.355238642137870819e-02,1.447113646894976520e-02,-3.034863410552249285e-02,-1.429756824666441814e-02,-1.954094311011990784e-02,2.519090638891961428e-02
